entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,returnStops<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,forwardStops<Number>,returntrips<Number>,forwardtrips<Number>,zoneList<Json>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
28,RouteSchedule,Viernes,28,,21,,,16,7.0,8.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteSchedule,Viernes,28,,21,,,16,5.0,5.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteSchedule,Viernes,28,,21,,,16,3.0,3.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
28,RouteSchedule,Viernes,28,,21,,,16,1.0,2.0,"['16', '1', '4', '5']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,3.0,1.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,3.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,4.0,6.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,4.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,6.0,6.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,6.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,6.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,6.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,6.0,6.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,6.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,5.0,5.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,3.0,3.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
31,RouteSchedule,Viernes,31,,35,,,34,0.0,0.0,"['1', '3', '6', '11', '13']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,2.0,1.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,4.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,4.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,6.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,6.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,6.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,6.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,6.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,5.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,6.0,5.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,2.0,2.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
35,RouteSchedule,Viernes,35,,17,,,18,0.0,0.0,"['1', '2', '10', '12']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,1.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,1.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,0.0,0.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,0.0,0.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,0.0,0.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,0.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,5.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,5.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,5.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,4.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,4.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Viernes,39,,43,,,43,1.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,1.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,5.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,5.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,5.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,1.0,2.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Viernes,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,1.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,0.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,3.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,5.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,5.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,5.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,5.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Viernes,60,,22,,,18,1.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,2.0,2.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,1.0,1.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,0.0,0.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,0.0,0.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,0.0,0.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,0.0,0.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,2.0,3.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,4.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,4.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,4.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,4.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,4.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,5.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,4.0,6.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,5.0,3.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
62,RouteSchedule,Viernes,62,,27,,,28,3.0,2.0,"['1', '3', '4', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,1.0,1.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,2.0,2.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,0.0,0.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,0.0,0.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,0.0,0.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,0.0,0.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,1.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,5.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,5.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,5.0,5.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,7.0,6.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,6.0,4.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
64,RouteSchedule,Viernes,64,,31,,,29,2.0,2.0,"['3', '4', '9', '10', '16']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,2.0,1.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,1.0,1.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,0.0,0.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,0.0,0.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,0.0,0.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,0.0,0.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,2.0,1.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,3.0,2.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,3.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,5.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,5.0,5.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,5.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,5.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,5.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,5.0,5.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
67,RouteSchedule,Viernes,67,,17,,,19,4.0,4.0,"['3', '4']",,N/A,2024-05-21 00:00:00+00:00
